username,fullname,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,replies,retweets,likes,is_retweet,retweeter_username,retweeter_userid,retweet_id,text,html
Punjabupdate,Punjab Update,2839264760,754329829516849158,/Punjabupdate/status/754329829516849158,2016-07-16 15:00:20,1468681220,0,0,0,0,,,,Lightning Kills 3 in #Bihar; #Flood Situation Critical in #Assam - https://www.punjabupdate.com/2016/07/16/lightning-kills-3-in-bihar-flood-situation-critical-in-assam … - #Kolkata pic.twitter.com/eh40F9sTPK,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Lightning Kills 3 in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Bihar?src=hash""><s>#</s><b>Bihar</b></a>; <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Flood?src=hash""><s>#</s><b><strong>Flood</strong></b></a> Situation Critical in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Assam?src=hash""><s>#</s><b>Assam</b></a> - <a class=""twitter-timeline-link"" data-expanded-url=""https://www.punjabupdate.com/2016/07/16/lightning-kills-3-in-bihar-flood-situation-critical-in-assam"" dir=""ltr"" href=""https://t.co/JWZQcZLbZM"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.punjabupdate.com/2016/07/16/lightning-kills-3-in-bihar-flood-situation-critical-in-assam""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">punjabupdate.com/2016/07/16/lig</span><span class=""invisible"">htning-kills-3-in-bihar-flood-situation-critical-in-assam</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> - <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Kolkata?src=hash""><s>#</s><b><strong>Kolkata</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/eh40F9sTPK"">pic.twitter.com/eh40F9sTPK</a></p>"
jayantaparbat,Designerr Jay,1261711242,891338189369073664,/jayantaparbat/status/891338189369073664,2017-07-29 16:42:39,1501346559,0,0,0,0,,,,"#Kolkata #Festival #Arambag #Chapadanga #flood #relief er je initiative niyeche tate #Thakurpukur, #Purbo... http://fb.me/7jMDt5jsz ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ht""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Kolkata?src=hash""><s>#</s><b><strong>Kolkata</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Festival?src=hash""><s>#</s><b>Festival</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Arambag?src=hash""><s>#</s><b>Arambag</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Chapadanga?src=hash""><s>#</s><b>Chapadanga</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/relief?src=hash""><s>#</s><b>relief</b></a> er je initiative niyeche tate <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Thakurpukur?src=hash""><s>#</s><b>Thakurpukur</b></a>, <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Purbo?src=hash""><s>#</s><b>Purbo</b></a>... <a class=""twitter-timeline-link"" data-expanded-url=""http://fb.me/7jMDt5jsz"" dir=""ltr"" href=""https://t.co/2wfY2Jkq1V"" rel=""nofollow noopener"" target=""_blank"" title=""http://fb.me/7jMDt5jsz""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">fb.me/7jMDt5jsz</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
kaushikbiswas,Kaushik Biswas,45690695,890129505737732096,/kaushikbiswas/status/890129505737732096,2017-07-26 08:39:46,1501058386,0,0,0,0,,,,"Rains start in #Kolkata again, after a sunny morning; several parts of #Bengal dangerously waterlogged, highways & bridges under floodwater.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Rains start in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Kolkata?src=hash""><s>#</s><b><strong>Kolkata</strong></b></a> again, after a sunny morning; several parts of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Bengal?src=hash""><s>#</s><b>Bengal</b></a> dangerously waterlogged, highways &amp; bridges under <strong>floodwater</strong>.</p>"
Goatys_News,GOATY'S NEWS (UK)🇬🇧🇪🇺,342772619,889555134765838337,/Goatys_News/status/889555134765838337,2017-07-24 18:37:25,1500921445,0,0,0,0,,,,"#India #Flood #Wx #News/ #WestBengal: Heavy #monsoon rain leaves 2 dead, many #homeless in #Kolkata http://fb.me/6ADyJ3GyW ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/India?src=hash""><s>#</s><b>India</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Flood?src=hash""><s>#</s><b><strong>Flood</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Wx?src=hash""><s>#</s><b>Wx</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/News?src=hash""><s>#</s><b>News</b></a>/ <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/WestBengal?src=hash""><s>#</s><b>WestBengal</b></a>: Heavy <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/monsoon?src=hash""><s>#</s><b>monsoon</b></a> rain leaves 2 dead, many <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/homeless?src=hash""><s>#</s><b>homeless</b></a> in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Kolkata?src=hash""><s>#</s><b><strong>Kolkata</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://fb.me/6ADyJ3GyW"" dir=""ltr"" href=""https://t.co/znGKC5oyiG"" rel=""nofollow noopener"" target=""_blank"" title=""http://fb.me/6ADyJ3GyW""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">fb.me/6ADyJ3GyW</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
SanjayGhosh17,Sanjay Ghosh,553524929,878674630348689408,/SanjayGhosh17/status/878674630348689408,2017-06-24 18:02:11,1498327331,0,0,1,0,,,,"After the storm.
#Kolkata #potter #indiangods #lottery #rains #flooding pic.twitter.com/AmDfi5pPWk","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">After the storm.
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Kolkata?src=hash""><s>#</s><b><strong>Kolkata</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/potter?src=hash""><s>#</s><b>potter</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/indiangods?src=hash""><s>#</s><b>indiangods</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/lottery?src=hash""><s>#</s><b>lottery</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/rains?src=hash""><s>#</s><b>rains</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flooding?src=hash""><s>#</s><b><strong>flooding</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/AmDfi5pPWk"">pic.twitter.com/AmDfi5pPWk</a></p>"
IWMI_,IWMI,57236544,844466181885100034,/IWMI_/status/844466181885100034,2017-03-22 08:30:01,1490171401,0,4,5,0,,,,#MyWaterStory –Local communities & scientists unite to protect #Kolkata #wetlands: only hope for a #flood prone city http://bit.ly/2nao1rj pic.twitter.com/5fq4ICO8Gr,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MyWaterStory?src=hash""><s>#</s><b>MyWaterStory</b></a> –Local communities &amp; scientists unite to protect <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Kolkata?src=hash""><s>#</s><b><strong>Kolkata</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wetlands?src=hash""><s>#</s><b>wetlands</b></a>: only hope for a <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> prone city <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2nao1rj"" dir=""ltr"" href=""https://t.co/XIgGWQjIma"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2nao1rj""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2nao1rj</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/5fq4ICO8Gr"">pic.twitter.com/5fq4ICO8Gr</a></p>"
jayantaparbat,Designerr Jay,1261711242,891338189369073664,/jayantaparbat/status/891338189369073664,2017-07-29 16:42:39,1501346559,0,0,0,0,,,,"#Kolkata #Festival #Arambag #Chapadanga #flood #relief er je initiative niyeche tate #Thakurpukur, #Purbo... http://fb.me/7jMDt5jsz ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ht""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Kolkata?src=hash""><s>#</s><b><strong>Kolkata</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Festival?src=hash""><s>#</s><b>Festival</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Arambag?src=hash""><s>#</s><b>Arambag</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Chapadanga?src=hash""><s>#</s><b>Chapadanga</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/relief?src=hash""><s>#</s><b>relief</b></a> er je initiative niyeche tate <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Thakurpukur?src=hash""><s>#</s><b>Thakurpukur</b></a>, <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Purbo?src=hash""><s>#</s><b>Purbo</b></a>... <a class=""twitter-timeline-link"" data-expanded-url=""http://fb.me/7jMDt5jsz"" dir=""ltr"" href=""https://t.co/2wfY2Jkq1V"" rel=""nofollow noopener"" target=""_blank"" title=""http://fb.me/7jMDt5jsz""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">fb.me/7jMDt5jsz</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
kaushikbiswas,Kaushik Biswas,45690695,890129505737732096,/kaushikbiswas/status/890129505737732096,2017-07-26 08:39:46,1501058386,0,0,0,0,,,,"Rains start in #Kolkata again, after a sunny morning; several parts of #Bengal dangerously waterlogged, highways & bridges under floodwater.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Rains start in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Kolkata?src=hash""><s>#</s><b><strong>Kolkata</strong></b></a> again, after a sunny morning; several parts of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Bengal?src=hash""><s>#</s><b>Bengal</b></a> dangerously waterlogged, highways &amp; bridges under <strong>floodwater</strong>.</p>"
Goatys_News,GOATY'S NEWS (UK)🇬🇧🇪🇺,342772619,889555134765838337,/Goatys_News/status/889555134765838337,2017-07-24 18:37:25,1500921445,0,0,0,0,,,,"#India #Flood #Wx #News/ #WestBengal: Heavy #monsoon rain leaves 2 dead, many #homeless in #Kolkata http://fb.me/6ADyJ3GyW ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/India?src=hash""><s>#</s><b>India</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Flood?src=hash""><s>#</s><b><strong>Flood</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Wx?src=hash""><s>#</s><b>Wx</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/News?src=hash""><s>#</s><b>News</b></a>/ <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/WestBengal?src=hash""><s>#</s><b>WestBengal</b></a>: Heavy <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/monsoon?src=hash""><s>#</s><b>monsoon</b></a> rain leaves 2 dead, many <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/homeless?src=hash""><s>#</s><b>homeless</b></a> in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Kolkata?src=hash""><s>#</s><b><strong>Kolkata</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://fb.me/6ADyJ3GyW"" dir=""ltr"" href=""https://t.co/znGKC5oyiG"" rel=""nofollow noopener"" target=""_blank"" title=""http://fb.me/6ADyJ3GyW""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">fb.me/6ADyJ3GyW</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
SanjayGhosh17,Sanjay Ghosh,553524929,878674630348689408,/SanjayGhosh17/status/878674630348689408,2017-06-24 18:02:11,1498327331,0,0,1,0,,,,"After the storm.
#Kolkata #potter #indiangods #lottery #rains #flooding pic.twitter.com/AmDfi5pPWk","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">After the storm.
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Kolkata?src=hash""><s>#</s><b><strong>Kolkata</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/potter?src=hash""><s>#</s><b>potter</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/indiangods?src=hash""><s>#</s><b>indiangods</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/lottery?src=hash""><s>#</s><b>lottery</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/rains?src=hash""><s>#</s><b>rains</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flooding?src=hash""><s>#</s><b><strong>flooding</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/AmDfi5pPWk"">pic.twitter.com/AmDfi5pPWk</a></p>"
IWMI_,IWMI,57236544,844466181885100034,/IWMI_/status/844466181885100034,2017-03-22 08:30:01,1490171401,0,4,5,0,,,,#MyWaterStory –Local communities & scientists unite to protect #Kolkata #wetlands: only hope for a #flood prone city http://bit.ly/2nao1rj pic.twitter.com/5fq4ICO8Gr,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MyWaterStory?src=hash""><s>#</s><b>MyWaterStory</b></a> –Local communities &amp; scientists unite to protect <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Kolkata?src=hash""><s>#</s><b><strong>Kolkata</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wetlands?src=hash""><s>#</s><b>wetlands</b></a>: only hope for a <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> prone city <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2nao1rj"" dir=""ltr"" href=""https://t.co/XIgGWQjIma"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2nao1rj""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2nao1rj</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/5fq4ICO8Gr"">pic.twitter.com/5fq4ICO8Gr</a></p>"
nich769,louise nicholls,335325288,514652761678680064,/nich769/status/514652761678680064,2014-09-24 05:49:14,1411537754,0,1,0,0,,,,"Wow NEW #Flooding Risk From #Climate Change, Country by Country
http://nyti.ms/1mLsdJy  Bombay #Mumbai #Kolkata Calcutta gone! @nytimes","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Wow NEW <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Flooding?src=hash""><s>#</s><b><strong>Flooding</strong></b></a> Risk From <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Climate?src=hash""><s>#</s><b>Climate</b></a> Change, Country by Country
<a class=""twitter-timeline-link"" data-expanded-url=""http://nyti.ms/1mLsdJy"" dir=""ltr"" href=""http://t.co/WaJVaYvJks"" rel=""nofollow noopener"" target=""_blank"" title=""http://nyti.ms/1mLsdJy""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">nyti.ms/1mLsdJy</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> Bombay <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Mumbai?src=hash""><s>#</s><b>Mumbai</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Kolkata?src=hash""><s>#</s><b><strong>Kolkata</strong></b></a> Calcutta gone! <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""807095"" dir=""ltr"" href=""/nytimes""><s>@</s><b>nytimes</b></a></p>"
Supply_Wisdom,Supply Wisdom,325847174,498717455653416960,/Supply_Wisdom/status/498717455653416960,2014-08-11 06:28:01,1407738481,0,0,0,0,,,,"Heavy evening showers trigger #flooding in roads, traffic snarls in #Kolkata
http://bit.ly/Xc7Yte ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Heavy evening showers trigger <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flooding?src=hash""><s>#</s><b><strong>flooding</strong></b></a> in roads, traffic snarls in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Kolkata?src=hash""><s>#</s><b><strong>Kolkata</strong></b></a>
<a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/Xc7Yte"" dir=""ltr"" href=""http://t.co/T3HaItuFQH"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/Xc7Yte""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/Xc7Yte</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
the_hindu,The Hindu,20751449,498004150118928385,/the_hindu/status/498004150118928385,2014-08-09 07:13:36,1407568416,3,18,11,0,,,,"Heavy evening showers trigger #flooding in roads, traffic snarls in Kolkata - http://thne.ws/1ksnQlk  @KolkataConnectpic.twitter.com/ClgK0tSMee","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Heavy evening showers trigger <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flooding?src=hash""><s>#</s><b><strong>flooding</strong></b></a> in roads, traffic snarls in <strong>Kolkata</strong> - <a class=""twitter-timeline-link"" data-expanded-url=""http://thne.ws/1ksnQlk"" dir=""ltr"" href=""http://t.co/cwISqKjVbF"" rel=""nofollow noopener"" target=""_blank"" title=""http://thne.ws/1ksnQlk""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">thne.ws/1ksnQlk</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> @KolkataConnect<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/ClgK0tSMee"">pic.twitter.com/ClgK0tSMee</a></p>"
THexplains,The Hindu Explains,177829660,498004149292630016,/THexplains/status/498004149292630016,2014-08-09 07:13:36,1407568416,0,3,0,0,,,,"Heavy evening showers trigger #flooding in roads, traffic snarls in Kolkata - http://thne.ws/1ksnQlk  @KolkataConnectpic.twitter.com/ctKivbxyv0","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Heavy evening showers trigger <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flooding?src=hash""><s>#</s><b><strong>flooding</strong></b></a> in roads, traffic snarls in <strong>Kolkata</strong> - <a class=""twitter-timeline-link"" data-expanded-url=""http://thne.ws/1ksnQlk"" dir=""ltr"" href=""http://t.co/3FjdJeJXIQ"" rel=""nofollow noopener"" target=""_blank"" title=""http://thne.ws/1ksnQlk""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">thne.ws/1ksnQlk</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> @KolkataConnect<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/ctKivbxyv0"">pic.twitter.com/ctKivbxyv0</a></p>"
shardadwivedi,Sharada Dwivedi,227625740,491129417289048066,/shardadwivedi/status/491129417289048066,2014-07-21 07:55:52,1405929352,0,0,0,0,,,,"""@ArtofLivingABC: #Flood Relief by #ArtofLiving Kolkata volunteers in Namkhana, West Bengal. http://artoflivingabc.blogspot.in/2014/07/flood-relief-in-namkhana-west-bengal.html … pic.twitter.com/xMywP3UN7E""""","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""tl"">""<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2449354200"" dir=""ltr"" href=""/ArtofLivingABC""><s>@</s><b>ArtofLivingABC</b></a>: <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Flood?src=hash""><s>#</s><b><strong>Flood</strong></b></a> Relief by <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ArtofLiving?src=hash""><s>#</s><b>ArtofLiving</b></a> <strong>Kolkata</strong> volunteers in Namkhana, West Bengal. <a class=""twitter-timeline-link"" data-expanded-url=""http://artoflivingabc.blogspot.in/2014/07/flood-relief-in-namkhana-west-bengal.html"" dir=""ltr"" href=""http://t.co/Pjb6wRVV7x"" rel=""nofollow noopener"" target=""_blank"" title=""http://artoflivingabc.blogspot.in/2014/07/flood-relief-in-namkhana-west-bengal.html""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">artoflivingabc.blogspot.in/2014/07/flood-</span><span class=""invisible"">relief-in-namkhana-west-bengal.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/xMywP3UN7E"">pic.twitter.com/xMywP3UN7E</a>""""</p>"
